epoch,acc,loss
119,0.43061107871091275,1.71601711383912
120,0.4354246547713875,1.6962332803914955
121,0.43595496364083136,1.6931043422133631
122,0.4409317113006252,1.6730839150603758
123,0.44268581079573055,1.6595575376680083
124,0.4436648428972582,1.663923708972587
125,0.45231296322790593,1.6355933662124955
126,0.4566778152916048,1.6243616918604458
127,0.451578688961195,1.6314880257963094
128,0.45292485697609647,1.616110647163335
129,0.45981887853256476,1.5930526069533897
130,0.4636126286522292,1.5775952423689679
131,0.4647140393331933,1.5745304719828135
132,0.47013951128518455,1.548852156307021
133,0.46842620448293154,1.55506005587309
134,0.4797666628797243,1.517997205500561
135,0.47699273749608495,1.5310337047616975
136,0.4808680751156027,1.5111084298616018
137,0.4822550367947221,1.5131919652289236
138,0.4827853449578288,1.4931270350559487
139,0.4854776856268445,1.4775440354735094
140,0.49029126094451025,1.4691277606662145
141,0.4947784931875417,1.4536064155943837
142,0.49612466204737316,1.4482769918906666
143,0.49808272647898516,1.4340040718127087
144,0.503793750077114,1.4099149708112964
145,0.49918413821641566,1.421834685775811
146,0.5071387773598058,1.4042330355903712
147,0.5108101486702615,1.394706237818956
148,0.5094231869060414,1.3889290453793028
149,0.5106469766624583,1.375863262857554
150,0.5114628378272378,1.379264798723213
151,0.5186016146958901,1.347964783209693
152,0.5185608222048483,1.3492020387590014
153,0.5247205681402862,1.3310385971198884
154,0.5232112250369302,1.3287504073252168
155,0.5250469116671708,1.3217328666395782
156,0.5275352852539223,1.3175018716181357
157,0.531043485182674,1.3097357179471405
158,0.5369176793893049,1.284009029369832
159,0.5358162687460283,1.2863347648193215
160,0.5365913345859074,1.2707421907235235
161,0.5407114310383534,1.2684750156193678
162,0.5441380439559739,1.2529305230251404
163,0.5425471160480304,1.2545908517400641
164,0.5479725867502547,1.2396503036685682
165,0.5482989332970042,1.2437631093561916
166,0.550828098701285,1.2185128500121758
167,0.5547850213199064,1.2110700585757128
168,0.5536020242721462,1.220282992409621
169,0.5561719855277372,1.2008864698464887
170,0.5631883833063478,1.1810374573508942
171,0.5630252116158492,1.1858932596051674
172,0.5642897955179117,1.1779474916967374
173,0.5633107625714541,1.169833728425254
174,0.5690217853137114,1.1549919697737883
175,0.570490333754738,1.1493372749015986
176,0.5744880499780066,1.1300359765915513
177,0.5746920151686001,1.145971398918841
178,0.5775475261592063,1.1288554912252644
179,0.5788529023334799,1.119533578767136
180,0.5717141236898667,1.1398261973944828
181,0.5830953766006702,1.1048840019051671
182,0.586807541792959,1.097320544522262
183,0.5831769621176734,1.100675330014605
184,0.5899893965244176,1.0906364048461963
185,0.5868483342791377,1.08428345997629
186,0.5913355653599346,1.0816697580561296
187,0.5928041157655755,1.0701129485219243
188,0.5940279049761311,1.0670764702241942
189,0.5960267618987848,1.061026290738681
190,0.6051236067052046,1.0407525944196254
191,0.6046340895256386,1.0361829114998984
192,0.6055315366608872,1.037662550433771
193,0.6014114416344886,1.03918689583705
194,0.6089989417716964,1.018604433584186
195,0.6063066033225974,1.016926055221697
196,0.6070408785436539,1.0158524745205268
197,0.6129966597140025,1.001163104244359
198,0.6089989440694197,1.0133887256807261
199,0.6223790526093438,0.9686801491577707
200,0.6174430976764427,0.9812340323552714
201,0.6226646036378923,0.9703063805656507
202,0.624949013201148,0.9702489583884424
203,0.6217671590362179,0.9714250002642036
204,0.6246226686238756,0.9593927033760423
205,0.629313865807061,0.9490857855758378
206,0.62666232019427,0.951551054949238
207,0.6277637301275623,0.9530396621889787
208,0.6278045239559032,0.9474686505676454
209,0.6286203849419709,0.9403093902542646
0,0.022999999485909937,4.105008584260941,0.02249999949708581,3.9934320598840714
1,0.01649999963119626,4.057042557001114,0.02124999975785613,3.94964636862278
2,0.013499999698251487,4.008114010095596,0.011249999748542905,3.9486662447452545
3,0.024499999452382328,4.027595591545105,0.0274999993853271,3.928876295685768
4,0.01649999963119626,3.9847352683544157,0.026249999413266778,3.951509729027748
5,0.02349999947473407,3.8927402257919312,0.019999999552965164,3.9330118000507355
6,0.017999999597668646,3.8926751255989074,0.021249999525025487,3.920919433236122
7,0.023499999567866324,3.954160010814667,0.024999999441206455,3.905926063656807
8,0.01649999963119626,3.9108005464076996,0.026249999413266778,3.9220003187656403
9,0.022999999485909937,3.9634782016277312,0.019999999552965164,3.9113578498363495
10,0.020999999530613423,3.857015907764435,0.02464332007325886,3.9073234529037575
11,0.018999999575316905,3.941010820865631,0.026249999413266778,3.9041800647974014
12,0.018329938490497605,3.986255241508639,0.016249999636784196,3.906208261847496
13,0.019499999564141036,3.9257037580013274,0.026249999413266778,3.913724735379219
14,0.020999999530613423,3.926430231332779,0.02249999949708581,3.915739268064499
15,0.02349999947473407,3.9330376386642456,0.02249999949708581,3.908866137266159
0,0.02137728459530026,3.9741132334069236,0.016927083333333332,3.91340309381485
1,0.0196319018404908,3.9292342885335287,0.018229166666666668,3.917360484600067
2,0.02110429447852761,3.9201056831746013,0.016927083333333332,3.9118813474973044
3,0.01918200408997955,3.9158354677695684,0.016927083333333332,3.912421961625417
4,0.021431492842535788,3.9132559466020704,0.013020833333333334,3.9157822132110596
5,0.02053169734151329,3.9124008545748783,0.01953125,3.9115830659866333
6,0.0196319018404908,3.912981847283299,0.018229166666666668,3.9130576650301614
7,0.02065439672801636,3.9098443552418964,0.0078125,3.9122307300567627
8,0.020613496932515338,3.9108194251343273,0.022135416666666668,3.9092504580815635
9,0.019263803680981594,3.9128937594875968,0.009114583333333334,3.912302573521932
10,0.019386503067484663,3.9121470865198926,0.025435073627844713,3.9112985124549713
11,0.02,3.9083793970314757,0.010416666666666666,3.9128061532974243
12,0.020736196319018404,3.9169753991655534,0.018229166666666668,3.911248425642649
13,0.02016359918200409,3.9042088738735954,0.0234375,3.9134527842203775
14,0.020695296523517384,3.911969644901455,0.010416666666666666,3.9117862383524575
15,0.021758691206543966,3.9099189826169627,0.024739583333333332,3.9111176133155823
16,0.020572597137014315,3.911406985167833,0.015625,3.914919435977936
17,0.02016359918200409,3.9089426060151955,0.018229166666666668,3.9123483896255493
18,0.02212678936605317,3.9110023913549257,0.018229166666666668,3.9115452567736306
19,0.02110429447852761,3.9103999441728026,0.016927083333333332,3.911667843659719
20,0.021226993865030675,3.909882213459912,0.018229166666666668,3.912869175275167
21,0.018977505112474438,3.909060431404348,0.01740294511378849,3.91132558046415
22,0.01820040899795501,3.910188425918298,0.010416666666666666,3.911549429098765
23,0.018323108384458078,3.909809831880597,0.01171875,3.912787218888601
24,0.019918200408997954,3.9126028018787595,0.013020833333333334,3.9128177960713706
25,0.01734151329243354,3.906376358336466,0.024739583333333332,3.9119333227475486
26,0.01815950920245399,3.9146712106185944,0.01953125,3.912230432033539
27,0.0179959100204499,3.906351064904336,0.018229166666666668,3.9115394949913025
28,0.018486707566462167,3.910453790067895,0.015625,3.912080705165863
29,0.016114519427402864,3.909204142205798,0.018229166666666668,3.9117813110351562
30,0.021431492842535788,3.9071930661035705,0.018229166666666668,3.911984900633494
31,0.021595092024539877,3.910376895990352,0.025435073627844713,3.9121578512102406
32,0.02343558282208589,3.91230908111073,0.026041666666666668,3.9119275212287903
33,0.023067484662576687,3.9131098665732793,0.018229166666666668,3.9119519193967185
34,0.025316973415132924,3.9099175803061645,0.018229166666666668,3.912027279535929
35,0.026012269938650308,3.906624788253098,0.01953125,3.911848783493042
36,0.02539877300613497,3.9087648881237445,0.020833333333333332,3.911802609761556
37,0.028098159509202456,3.908692104011957,0.018229166666666668,3.911805053551992
38,0.027116564417177913,3.91106377022398,0.020833333333333332,3.912010828653971
39,0.02801635991820041,3.91562859279734,0.0234375,3.9119891126950583
40,0.029406952965235173,3.9085983235606876,0.01171875,3.9120187163352966
41,0.028343558282208588,3.9097912220477085,0.028645833333333332,3.91190896431605
42,0.03198364008179959,3.9056472272034317,0.03078982596057486,3.912042074892894
43,0.03717791411042945,3.9136783599853517,0.036458333333333336,3.91201251745224
44,0.03689161554192229,3.901407724041149,0.033854166666666664,3.9120668172836304
45,0.03689161554192229,3.9185045997838057,0.037760416666666664,3.912046213944753
46,0.03611451942740286,3.9021921037701253,0.03125,3.9120673735936484
47,0.03210633946830266,3.916542043393375,0.029947916666666668,3.9120378494262695
48,0.033251533742331287,3.913538551213551,0.037760416666666664,3.911966602007548
49,0.0347239263803681,3.9122644021515955,0.03515625,3.912006696065267
0,0.02274214659685864,3.9872629567590683,0.019717261904761904,3.910614675945706
1,0.02136471746450451,3.935455681584891,0.017033445216130812,3.9121220185954404
2,0.019806446322882077,3.927393282935137,0.017903767247088778,3.909426280074669
3,0.019970474865070312,3.916761024076671,0.016660450076878656,3.909670084459219
4,0.019765439188862654,3.9182823062343908,0.017282108665920677,3.9110489587618997
5,0.017797096696047007,3.9154941279141395,0.015044137751668539,3.911175923161908
6,0.019232346430722736,3.910355507667546,0.01815243067719384,3.910753013422785
7,0.019724432052399012,3.916478283340972,0.015790128057731573,3.911256434949168
8,0.018617239400877648,3.9133975545131845,0.019022752700277885,3.9110894507026694
9,0.018166160914442904,3.9125873043511135,0.01802809896017283,3.9108335414544038
0,0.020860602094240836,3.968678896339776,0.017485119047619048,3.9276330622415694
1,0.01960141064545231,3.9226950844933888,0.017903767247088778,3.9142127797391066
2,0.021241696056335697,3.9155913047693542,0.022255377338887238,3.9103127589173003
3,0.02259493152175047,3.908219553727587,0.019022752692403964,3.9135115640785627
4,0.022430902979562236,3.9037331620653357,0.0222553773428242,3.911781819946031
5,0.02341507422658111,3.9032298205552514,0.022628372486013317,3.91246883237479
6,0.02337406709011747,3.9018953255591042,0.02039040158750902,3.9117347282303903
7,0.023251045684392874,3.9057196206732865,0.023125699361971282,3.9098654612963673
8,0.02460428114858554,3.9013976000550636,0.025736665415475576,3.910800496336982
9,0.023989174117518344,3.902882046982271,0.027601641178664676,3.9111695767456838
10,0.024850323957590514,3.897675088888547,0.025239338547391528,3.9102273133209238
11,0.02439924547115577,3.9059445665788584,0.029963943790253026,3.908681736884093
12,0.0240711883867793,3.896803973863624,0.023374362788139386,3.910553900353369
13,0.025957516609111882,3.9005858177608044,0.01877408925836194,3.9109329126463086
14,0.025875502339850923,3.8990935503991646,0.02175805046686623,3.91143334538845
15,0.0243172311994506,3.903021981148511,0.016660450076878656,3.911451000487287
16,0.026285573691044138,3.898867140994983,0.024493348245265455,3.911266964258253
17,0.024481259741638835,3.9014930805659005,0.027974636317916836,3.9101881229742594
18,0.029320101700139614,3.9049567193890344,0.02884495833312696,3.910791204178139
19,0.026736652177478882,3.898310132974246,0.024617679966223428,3.911014861703645
20,0.025547445259140777,3.8990760433422595,0.018898420983256874,3.9119812820320266
21,0.028417944726048017,3.8944938213334623,0.025115006830370518,3.9103344494351164
22,0.026654637909440032,3.898565816320036,0.017903767239214857,3.9124319239455967
23,0.02489133109160994,3.906791294744425,0.02486634339239153,3.912563601106935
24,0.025793488068145753,3.9023285588472754,0.019022752700277885,3.9113694128373004
25,0.02366111703558609,3.889761058513598,0.017779435526130805,3.913310406947038
26,0.026449602232010264,3.9046736190994253,0.01939574784740396,3.9121858949731214
27,0.025998523743131306,3.8995398963767727,0.022255377351856048,3.9122439902857082
28,0.02517838104196699,3.8978822484709013,0.01815243067719384,3.912621143844521
29,0.025670466662421156,3.90301229941447,0.02063906502270897,3.912296945888961
30,0.024030181253981982,3.897833489280606,0.01864975755315181,3.9108066912775206
31,0.02620355942178318,3.8936967348960527,0.021385055323677113,3.9110150794314165
32,0.026121545151300118,3.8998588917342025,0.02051473330059307,3.9127227437150847
33,0.0245632740121219,3.9034155818892593,0.02250404077292926,3.910896367491974
34,0.023087017140982533,3.898781489751048,0.021509387032824206,3.911223443752347
35,0.02608053801728069,3.888100714989744,0.024617679966223428,3.9093417221080244
36,0.02493233822807358,3.90267530653403,0.024493348245265455,3.910652038752551
37,0.024686295417846497,3.905162570709808,0.022752704206971286,3.909129819125363
38,0.025629459528401732,3.897124581503964,0.016660450072941698,3.9126619494081387
39,0.022471910114803765,3.9016636192461314,0.017033445220067774,3.9127582211288723
40,0.024604281147363433,3.8955614384953328,0.023623026218244452,3.911688749312643
41,0.02599852374557552,3.901335451255466,0.019147084413361937,3.9101469265085154
42,0.026039530878372838,3.9003775761730313,0.021882382179950283,3.9106870228773203
43,0.025793488066923644,3.887443983729846,0.022752704210908248,3.9104284064828736
44,0.026736652179923097,3.90130787573093,0.025239338560360338,3.9099396610829156
45,0.02640859509799084,3.909050800993319,0.016163123212731566,3.9151993679434125
46,0.024440252605175197,3.890965359386756,0.018649757545277888,3.9124024075002173
47,0.025547445256696562,3.9029092298288846,0.019520079568361933,3.910729379006528
48,0.023620109900344556,3.9042380493365543,0.017655103813046753,3.9089738556391027
49,0.02558845239193809,3.899809279884139,0.020017406432509023,3.9109825392527084
50,0.02718773066757995,3.895092905296095,0.015914459766878664,3.9105386510204205
51,0.025834495203387285,3.8953710240198496,0.01703344522794169,3.912631530304031
52,0.02378413844253279,3.8973849501571087,0.015168469472626511,3.914504294903528
53,0.024604281144919218,3.896649834560838,0.017282108661983715,3.9130503972134276
54,0.025260395316116374,3.908499711044582,0.016784781793899667,3.913413642636434
55,0.023620109901566662,3.893194001213536,0.015168469468689551,3.912569491999312
56,0.024768309687107453,3.898001947796375,0.016660450069004736,3.9150817382992256
57,0.02681866645040616,3.8981646001461168,0.021385055323677113,3.9169321851648533
58,0.02940211597062268,3.9013878764564955,0.01765510380910979,3.9118165684979487
59,0.02702370212661382,3.899813365615598,0.025612333702391524,3.913651664710884
60,0.030714344298351702,3.8937471178864023,0.02586099712462267,3.910944484529041
61,0.029279094568564406,3.9029000421979414,0.017406440375067767,3.912820748305804
62,0.029812187325482215,3.8937541621747953,0.024369016528244445,3.9119018145969937
63,0.026039530883261268,3.8990460243645892,0.021260723602719144,3.912932176013706
64,0.0310834085167476,3.9049426424858225,0.021825396825396824,3.912857801195175
65,0.032190601171935285,3.904556296216467,0.029839612073232016,3.911556249587939
66,0.030017222999245658,3.890232807499033,0.022131045625803186,3.9106743099172805
67,0.03173952267939,3.8968924905105427,0.022255377338887238,3.9117911475282483
68,0.029812187324260105,3.8941095961349625,0.021012060181645927,3.9089764128510343
69,0.030673337160665955,3.9076446900265664,0.020639065021551044,3.909036784241423
70,0.030263265814361173,3.895853515822258,0.01939574785527788,3.9107351920860527
71,0.029894201592298955,3.8974336745613254,0.016909113499109802,3.9110722292215097
72,0.029607151645608232,3.8931146036030904,0.018898420979319912,3.9105943933316434
73,0.032887722463708684,3.8997902210826587,0.019644411285382947,3.912241390832514
74,0.029074058892356747,3.894564082074437,0.02113639188963509,3.909891183379573
75,0.030919379974559364,3.9084023207995573,0.015790128049857653,3.91083557766112
76,0.029894201593521064,3.8914915161254826,0.019147084426330747,3.911642693856692
77,0.03067333716433228,3.904566092144267,0.022752704206971286,3.9106695519800314
78,0.03075535143725956,3.8955572017308953,0.0181524306811308,3.91180569568588
79,0.02944312310586421,3.900404964490196,0.01927141613038295,3.9148606239645156
80,0.027351759209768185,3.90060162636153,0.018276762394214854,3.9113373644061755
81,0.028007873369966373,3.88774666996983,0.013427825434332344,3.9111051207585934
82,0.02825391618508189,3.8982098672169614,0.021509387040698127,3.9127144272553007
83,0.028171901915820932,3.8960805882541756,0.017157776944962705,3.9116902455722724
84,0.02694168785613076,3.901067830633806,0.0156657963367736,3.912625946631616
85,0.026982694990150182,3.896526646909336,0.01989307471155105,3.9103692617787513
86,0.026982694991372288,3.908950013523075,0.01976874300356189,3.917907353821759
87,0.02616255228654165,3.8793937700234533,0.020266069870488006,3.9116528568673337
88,0.027761830560961397,3.903672544693992,0.017406440382941687,3.9137215596236623
89,0.0287870089419997,3.890331576614142,0.019520079564424975,3.9112954129037996
90,0.02640859509799084,3.9065023678160373,0.018401094115172826,3.915468368544502
91,0.029279094563675976,3.890086324731349,0.023747357943139383,3.911893920846266
92,0.03243664397727394,3.9001649963760907,0.020763396734635096,3.914019127531193
93,0.0323546297104572,3.897415462221083,0.019644411281445985,3.911916841281434
94,0.02800787337241059,3.901052193245504,0.020017406432509023,3.9127739904295313
95,0.026449602232010264,3.890484391191111,0.02150938703676117,3.9106841277649314
96,0.027925859101927526,3.903802982417297,0.01877408927526771,3.913839418259957
97,0.02624456655702471,3.894990872018871,0.022006713904845217,3.9090471876567237
98,0.02878700893955548,3.8838473533299367,0.02349869450909736,3.9134302628688014
99,0.02669564504345946,3.9037569140738757,0.02834763148588564,3.9165833831707904
100,0.029074058887468314,3.89360834806632,0.017530772088151823,3.9130840698433325
101,0.026203559419338964,3.8968617023479593,0.02101206017261408,3.9150478726934472
102,0.02899204461698525,3.903454416097164,0.018898420979319912,3.911857348894667
103,0.028130894778135185,3.890598999664956,0.020763396742509013,3.9148797294356315
104,0.02718773066757995,3.895036935708506,0.0156657963367736,3.91585968024811
105,0.02923808742965655,3.893100269783475,0.021882382179950283,3.911952724893132
106,0.02919708029319291,3.9044290446750174,0.023001367644950272,3.9138348364613624
107,0.02751578774706799,3.8926923083953997,0.018898420975382954,3.9106025779690445
108,0.030427294350438873,3.903405756337565,0.021882382179950283,3.920567460963045
109,0.029648158785738194,3.8921706118810895,0.01877408926623586,3.9134445989604734
110,0.030181251540211788,3.8958838934543674,0.019022752688467006,3.9139153559558
111,0.027556794885975844,3.8933212313436556,0.02486634339239153,3.9130550222018607
112,0.029361108835381147,3.891411258092439,0.022752704203034328,3.9129273961110003
113,0.032600672520684285,3.9099853911666163,0.030212607220358092,3.912322260766395
114,0.029689165916091297,3.8743546530170514,0.021136391881761172,3.911860868169881
115,0.02854096612810629,3.9126768907628184,0.021509387028887248,3.9143141162020494
116,0.030919379973337255,3.9013717792036693,0.020763396738572054,3.9128086197276946
117,0.027720823425719864,3.8865181897023464,0.019768742994530037,3.9165437249391513
118,0.026121545152522224,3.9005975828465647,0.018276762394214854,3.9147264940235043
119,0.029238087427212334,3.89175475941097,0.018276762398151812,3.915579083457035
120,0.02644960223078816,3.888717150166087,0.01802809895623587,3.9162783249240007
121,0.025875502338628818,3.9085461672948165,0.02001740643644598,3.915534268234198
122,0.026285573691044138,3.8920507926521686,0.01864975753740397,3.913571255103015
123,0.02813089477691308,3.8943655600571647,0.023871689656223435,3.9201559643387927
124,0.026818666451628267,3.9023435178581667,0.01802809895623587,3.9165334493147856
125,0.028007873373632697,3.8878106490959343,0.023125699354097366,3.91172654380049
126,0.02903305175344889,3.896521331268075,0.019147084413361937,3.914361668806919
127,0.02772082342327565,3.894969233826755,0.020763396734635096,3.915170775529358
128,0.029156073159173488,3.8935130683722474,0.02132936507936508,3.9137212965223522
129,0.026859673584425585,3.894883747146977,0.018898420979319912,3.9128795502480176
130,0.02677765931516463,3.9019261319262064,0.023250031075055334,3.91681830251334
131,0.027105716395874776,3.8899584570911063,0.01939574785527788,3.9143385027202817
132,0.027884851965463885,3.8973022560426855,0.018525425820382958,3.91511252808894
133,0.02776183055851718,3.892324374872422,0.016163123208794608,3.9127369199421045
134,0.028581973264569932,3.8943796389939638,0.022752704203034328,3.9129381103034224
135,0.02644960223445448,3.8972045002407567,0.022006713912719134,3.9142814838632813
136,0.024317231201894815,3.887752471697161,0.017530772088151823,3.916061529602768
137,0.025137373906725456,3.8915397067716455,0.019768743011435806,3.9122867610314347
138,0.024358238335914238,3.900549967842537,0.02101206016867712,3.9159869500598576
139,0.025711473800106903,3.8947880523664122,0.02213104561792927,3.914420339430681
140,0.026203559425449503,3.8937492207331856,0.0191470844172989,3.9134497733224642
141,0.024317231201894815,3.8986246419639277,0.019520079572298895,3.9139261438703414
142,0.02513737390428124,3.902026734105344,0.018401094107298906,3.9149387927697425
143,0.024604281146141323,3.882810340955808,0.02349869450909736,3.9198725134612284
144,0.026572623638956967,3.890676499899169,0.01939574784740396,3.9126163710561332
145,0.02468629541540228,3.9015096908693856,0.022006713904845217,3.9148464524507314
146,0.02669564504345946,3.8868745315811117,0.02474201168324444,3.912384455467536
147,0.02493233822807358,3.896538415436552,0.018898420987193833,3.9133399843680508
148,0.026203559419338964,3.8948203848236003,0.019022752692403964,3.9153362063052537
149,0.024276224065431177,3.8959184217167517,0.016163123208794608,3.913773327787969
150,0.020790617569900954,3.89280401005147,0.020763396734635096,3.9167978548668634
151,0.025424423850971965,3.8971765744307763,0.02237970905984521,3.9167568866225095
152,0.022389895843098594,3.899019801977435,0.02039040158750902,3.917710395857097
153,0.023948166983498918,3.8893957894204103,0.019520079564424975,3.9149871443421573
154,0.022348888711523386,3.8865828470494312,0.017282108658046757,3.920209866976332
155,0.02321003854915134,3.897882489607448,0.0203904015796351,3.912725228420259
156,0.023251045684392874,3.897384757826661,0.016038791483899677,3.9178995745819067
157,0.021323710328040868,3.887199383162107,0.018401094107298906,3.9151798579343944
158,0.02247191011235955,3.8892974656022994,0.017157776944962705,3.9243796720117032
159,0.023087017140982533,3.8962619977696225,0.02250404077292926,3.9202527053970075
160,0.023620109901566662,3.8894772074000237,0.017033445216130812,3.9218515655850053
161,0.022389895844320704,3.89615654884757,0.021012060164740158,3.915587570008303
162,0.02173378168045619,3.89245884602097,0.017655103805172833,3.914982068750613
163,0.023292052819634406,3.8945681696635006,0.018525425832193836,3.9188138166055535
164,0.02263593865332568,3.8911490138263587,0.021136391881761172,3.919361449764185
165,0.022676945789789318,3.8933024111953993,0.021136391881761172,3.9144549865739258
166,0.02206183875994423,3.89426412889782,0.01628745492187866,3.9194036230554214
167,0.02218486016811304,3.8931718390206753,0.02237970905984521,3.916841967106162
168,0.022348888707857062,3.8998261469475977,0.01678478178996271,3.918241872962962
169,0.021364717460838185,3.883353001351999,0.01802809896017283,3.9173701820897624
170,0.0200934962695728,3.895706078383018,0.019022752709309733,3.9143192828568627
171,0.022840974331977553,3.8971089926871167,0.015914459766878664,3.9193942232035917
172,0.02062658902649061,3.8898307802170127,0.01927141613038295,3.922672498586328
173,0.02046256048674659,3.8868393062479547,0.01690911350304676,3.9202492438366976
174,0.02120068892353838,3.8972909545562113,0.01927141613038295,3.916729849398351
175,0.02087263183916191,3.8901638382034345,0.018401094107298906,3.914322797744914
176,0.022102845898852086,3.8911093771726537,0.01815243068506776,3.917908758484545
177,0.02103666038012804,3.8943232650548785,0.01690911350304676,3.9145229966371016
178,0.020134503407258548,3.896803409934171,0.0150441377556055,3.914774779492048
179,0.022266874438596106,3.890897917960633,0.024244684807286473,3.932581188369565
180,0.021323710329262977,3.8889187145866697,0.01914708440942498,3.9142454094692916
181,0.021364717462060295,3.8934306387806275,0.015914459766878664,3.9203073377857067
182,0.022184860165668827,3.8899475074739285,0.01802809897314164,3.928925273609031
183,0.021364717460838185,3.892957712250269,0.016411786631025754,3.918048998676069
184,0.01861723939965554,3.889188544310059,0.015292801189647523,3.916007051150123
185,0.021036660382572254,3.8964991267609514,0.018276762390277892,3.913809438939268
186,0.021200688921094165,3.8925039470024676,0.015914459762941705,3.9205969129052756
